Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
875	5.080	0.26
875.686	5.110	0.26
876.981	4.970	0.26
877.196	5.010	0.26
879.117	5.010	0.26
879.117	5.020	0.26
879.117	4.020	0.26
879.953	4.890	0.26
880.855	4.940	0.26
884.514	4.970	0.26
884.906	4.800	0.26
884.906	4.770	0.26
888.132	4.840	0.26
889.408	4.970	0.26
891.654	4.770	0.26
892.839	4.860	0.26
896.272	4.860	0.26
898.909	4.630	0.26
899.277	4.690	0.26
899.773	4.640	0.26
899.937	4.510	0.26
899.937	4.800	0.26
901.758	4.590	0.26
903.119	4.590	0.26
903.756	4.450	0.26
904.239	4.260	0.26
904.735	4.440	0.26
906.72	4.180	0.26
907.33	4.290	0.26
907.33	4.640	0.26
907.574	4.480	0.26
909.2	4.400	0.26
911.392	4.480	0.26
911.54	4.250	0.26
911.681	4.170	0.26
911.681	4.110	0.26
914.162	4.190	0.26
914.659	4.300	0.26
915.21	4.200	0.26
915.329	4.398	0.26
916.171	4.340	0.26
916.327	4.180	0.26
916.327	3.980	0.26
916.366	4.100	0.26
918.567	4.150	0.26
918.567	4.160	0.26
918.943	4.378	0.26
919.636	4.320	0.26
920.425	4.360	0.26
920.425	4.380	0.26
920.634	4.140	0.26
921.615	4.140	0.26
922.408	4.307	0.26
922.47	4.600	0.26
923.102	4.250	0.26
924.518	4.560	0.26
924.902	4.900	0.26
925.874	4.532	0.26
926.438	4.480	0.26
928.58	4.903	0.26
929.115	4.840	0.26
929.768	4.670	0.26
929.768	4.540	0.26
930.186	4.800	0.26
931.257	4.742	0.26
931.417	4.550	0.26
931.792	4.690	0.26
932.031	4.310	0.26
932.863	4.780	0.26
933.065	4.520	0.26
933.934	4.686	0.26
934.385	4.410	0.26
934.469	4.630	0.26
934.714	3.990	0.26
934.714	4.280	0.26
935.54	4.620	0.26
935.54	4.310	0.26
936.363	4.520	0.26
936.611	4.249	0.26
937.146	4.190	0.26
939.176	4.530	0.26
939.387	4.270	0.26
939.773	4.200	0.26
940.47	4.140	0.26
941.667	4.200	0.26
941.667	3.960	0.26
941.864	4.310	0.26
942.229	4.050	0.26
943.258	4.027	0.26
943.651	4.040	0.26
943.955	3.970	0.26
944.158	4.140	0.26
945.072	4.100	0.26
945.35	4.150	0.26
946.493	4.050	0.26
946.649	3.890	0.26
946.744	4.007	0.26
947.441	3.950	0.26
947.914	4.040	0.26
949.14	3.980	0.26
949.336	3.800	0.26
950.23	4.017	0.26
950.757	3.530	0.26
950.927	3.960	0.26
951.63	3.740	0.26
952.178	3.620	0.26
952.321	3.790	0.26
953.715	3.759	0.26
954.121	3.670	0.26
954.121	3.370	0.26
954.412	3.700	0.26
955.021	3.570	0.26
955.021	3.630	0.26
955.806	3.660	0.26
955.806	3.680	0.26
956.442	3.560	0.26
956.442	3.750	0.26
956.612	3.410	0.26
957.201	3.606	0.26
957.863	3.310	0.26
957.898	3.550	0.26
959.211	3.370	0.26
959.417	3.210	0.26
959.5	3.630	0.26
961.278	3.579	0.26
961.5	3.210	0.26
962.167	3.520	0.26
963.583	4.740	0.26
963.816	3.960	0.26
965.667	3.770	0.26
965.722	3.995	0.26
966.611	3.940	0.26
967.75	4.370	0.26
968.355	4.730	0.26
968.355	4.780	0.26
969.37	4.270	0.26
970.057	4.782	0.26
970.311	4.820	0.26
970.311	4.520	0.26
970.614	4.260	0.26
970.631	4.730	0.26
971.311	4.360	0.26
971.78	4.650	0.26
972.311	4.740	0.26
972.515	4.560	0.26
972.929	4.511	0.26
973.504	4.450	0.26
974.311	4.590	0.26
974.415	3.800	0.26
974.653	4.300	0.26
975.311	4.420	0.26
975.311	4.430	0.26
975.802	4.269	0.26
976.311	4.510	0.26
976.316	3.900	0.26
976.377	4.210	0.26
977.311	4.020	0.26
977.526	4.450	0.26
978.216	4.030	0.26
978.311	3.910	0.26
978.675	4.308	0.26
979.561	4.250	0.26
979.7	4.140	0.26
981.513	4.070	0.26
981.513	4.060	0.26
981.74	3.930	0.26
981.74	4.010	0.26
981.937	3.860	0.26
982.94	3.970	0.26
983.688	4.026	0.26
984.563	3.970	0.26
985.34	4.450	0.26
985.789	4.220	0.26
988.044	4.630	0.26
988.063	4.316	0.26
988.937	4.020	0.26
990.061	4.160	0.26
990.111	4.390	0.26
991.161	4.207	0.26
991.711	4.150	0.26
991.822	4.430	0.26
992.343	4.400	0.26
993.533	4.350	0.26
993.911	4.618	0.26
994.461	4.320	0.26
995.021	4.300	0.26
995.244	4.390	0.26
995.561	4.370	0.26
996.661	4.200	0.26
997.211	4.140	0.26
997.7	4.300	0.26
998.666	3.780	0.26
998.666	4.320	0.26
998.666	4.100	0.26
999.411	4.148	0.26
999.991	4.090	0.26
1000.415	3.990	0.26
1000.415	3.970	0.26
1000.459	3.940	0.26
1001.472	4.090	0.26
1002.541	3.950	0.26
1002.541	3.890	0.26
1002.541	4.020	0.26
1002.956	4.123	0.26
1003.446	3.950	0.26
1003.446	4.040	0.26
1003.698	4.070	0.26
1004.506	4.130	0.26
1005.182	4.150	0.26
1005.182	4.190	0.26
1006.009	4.320	0.26
1006.665	4.394	0.26
1007.407	4.090	0.26
1007.511	4.250	0.26
1009.013	4.540	0.26
1009.508	4.090	0.26
1010.375	4.156	0.26
1010.515	4.430	0.26
1011.117	4.100	0.26
1012.017	4.580	0.26
1012.497	4.350	0.26
1013.603	4.300	0.26
1014.26	4.305	0.26
1015.123	4.240	0.26
1015.349	4.480	0.26
1017.095	4.100	0.26
1018.204	4.410	0.26
1018.572	4.122	0.26
1018.841	3.860	0.26
1019.435	4.070	0.26
1020.587	4.160	0.26
1021.251	3.980	0.26
1022.334	3.790	0.26
1022.884	3.932	0.26
1023.747	3.870	0.26
1024.473	3.830	0.26
1026.613	3.980	0.26
1027.082	3.908	0.26
1027.344	4.000	0.26
1027.831	3.850	0.26
1028.753	3.840	0.26
1030.688	4.053	0.26
1030.752	4.010	0.26
1031.381	3.990	0.26
1032.682	4.300	0.26
1032.731	4.080	0.26
1034.151	4.416	0.26
1034.797	4.460	0.26
1034.844	4.360	0.26
1036.919	4.560	0.26
1037.614	4.708	0.26
1037.755	4.780	0.26
1038.307	4.650	0.26
1039.891	4.630	0.26
1040.291	4.780	0.26
1041.077	4.441	0.26
1041.769	4.380	0.26
1042.828	4.610	0.26
1044.136	4.680	0.26
1044.54	4.623	0.26
1045.232	4.560	0.26
1045.365	4.630	0.26
1047.901	4.640	0.26
1048.003	4.594	0.26
1048.38	4.490	0.26
1048.695	4.540	0.26
1050.438	4.630	0.26
1051.465	4.607	0.26
1052.158	4.550	0.26
1053.206	4.650	0.26
1053.55	4.530	0.26
1054.928	4.449	0.26
1055.621	4.390	0.26
1056.806	4.800	0.26
1056.87	4.380	0.26
1061.57	3.990	0.26
1061.589	3.974	0.26
1062.206	3.910	0.26
1063.632	4.460	0.26
1063.883	3.830	0.26
1064.203	3.920	0.26
1064.673	3.993	0.26
1065.29	3.940	0.26
1066.792	3.860	0.26
1067.303	3.830	0.26
1067.757	3.801	0.26
1068.374	3.740	0.26
1069.951	3.390	0.26
1070.412	3.490	0.26
1070.412	3.540	0.26
1070.841	3.715	0.26
1071.458	3.660	0.26
1073.376	3.500	0.26
1073.465	3.900	0.26
1073.825	3.567	0.26
1074.375	3.510	0.26
1076.172	3.800	0.26
1076.237	3.540	0.26
1076.575	3.999	0.26
1077.125	3.940	0.26
1079.01	3.790	0.26
1079.325	3.899	0.26
1079.875	3.840	0.26
1081.763	3.930	0.26
1081.782	4.130	0.26
1082.075	4.053	0.26
1082.625	4.000	0.26
1084.745	4.240	0.26
1084.826	4.210	0.26
1085.357	4.165	0.26
1086.262	4.110	0.26
1088.471	4.300	0.26
1088.957	4.130	0.26
1089.881	4.362	0.26
1090.786	4.310	0.26
1092.196	4.200	0.26
1093.087	4.270	0.26
1093.087	3.870	0.26
1094.405	4.318	0.26
1095.309	4.260	0.26
1095.922	4.290	0.26
1097.217	4.380	0.26
1099.647	4.720	0.26
1101.348	4.490	0.26
1103.293	4.380	0.26
1103.308	4.272	0.26
1103.926	3.980	0.26
1105.037	4.310	0.26
1106.225	4.400	0.26
1106.394	4.409	0.26
1107.011	4.350	0.26
1108.432	3.920	0.26
1109.157	4.250	0.26
1109.478	4.387	0.26
1110.095	4.330	0.26
1111.827	3.540	0.26
1111.827	3.980	0.26
1112.088	3.920	0.26
1112.563	4.378	0.26
1113.18	4.320	0.26
1114.862	4.130	0.26
1115.257	4.100	0.26
1115.257	4.120	0.26
1115.695	3.891	0.26
1116.33	3.840	0.26
1117.408	4.350	0.26
1118.749	4.150	0.26
1118.868	4.117	0.26
1119.503	4.060	0.26
1119.955	4.340	0.26
1121.981	4.410	0.26
1122.042	4.469	0.26
1122.502	4.960	0.26
1122.676	4.410	0.26
1124.171	4.840	0.26
1125.049	4.930	0.26
1125.215	4.648	0.26
1125.849	4.590	0.26
1126.362	4.810	0.26
1127.596	4.350	0.26
1128.388	4.893	0.26
1128.552	4.550	0.26
1129.022	4.600	0.26
1130.743	4.440	0.26
1130.743	4.030	0.26
1131.561	4.744	0.26
1132.195	4.680	0.26
1132.689	4.460	0.26
1132.933	4.470	0.26
1134.734	4.656	0.26
1135.124	4.580	0.26
1135.236	4.570	0.26
1135.369	4.600	0.26
1138.686	4.281	0.26
1138.948	4.110	0.26
1138.948	4.210	0.26
1138.959	4.480	0.26
1139.614	4.220	0.26
1143.187	4.470	0.26
1143.327	4.348	0.26
1144.256	4.050	0.26
1147.414	4.130	0.26
1147.969	4.240	0.26
1148.773	4.170	0.26
1148.897	4.180	0.26
1151.641	4.020	0.26
1152.611	4.322	0.26
1153.539	4.030	0.26
1155.868	3.770	0.26
1157.252	4.078	0.26
1158.181	4.020	0.26
1158.597	3.770	0.26
1158.597	4.090	0.26
1160.096	3.730	0.26
1161.894	3.867	0.26
1162.823	3.810	0.26
1163.51	3.720	0.26
1166.536	3.811	0.26
1167.188	3.750	0.26
1167.712	3.770	0.26
1167.769	3.700	0.26
1168.692	3.780	0.26
1169.068	3.720	0.26
1170.17	3.750	0.26
1170.17	3.500	0.26
1170.573	3.864	0.26
1170.949	3.800	0.26
1172.453	4.112	0.26
1172.628	3.750	0.26
1172.628	4.130	0.26
1172.829	4.060	0.26
1174.333	3.880	0.26
1174.709	3.820	0.26
1175.086	3.970	0.26
1176.18	3.770	0.26
1176.214	3.946	0.26
1176.59	3.890	0.26
1177.545	3.920	0.26
1177.545	3.930	0.26
1178.109	3.886	0.26
1178.328	3.920	0.26
1178.546	3.830	0.26
1180.295	3.977	0.26
1180.309	3.660	0.26
1180.732	3.920	0.26
1181.233	3.910	0.26
1182.481	3.943	0.26
1182.918	3.880	0.26
1184.138	3.920	0.26
1184.138	3.860	0.26
1184.667	3.965	0.26
1185.104	3.910	0.26
1187.042	4.640	0.26
1187.11	4.607	0.26
1187.166	4.440	0.26
1187.623	4.410	0.26
1187.632	4.550	0.26
1188.592	4.630	0.26
1189.724	4.635	0.26
1189.947	4.520	0.26
1190.017	4.600	0.26
1190.247	4.580	0.26
1190.818	4.670	0.26
1191.443	4.710	0.26
1192.338	4.860	0.26
1192.852	4.710	0.26
1192.861	4.800	0.26
1192.868	4.590	0.26
1194.014	4.910	0.26
1194.294	4.650	0.26
1194.953	4.878	0.26
1195.476	4.820	0.26
1195.509	4.950	0.26
1196.55	4.870	0.26
1197.145	4.340	0.26
1197.567	4.755	0.26
1197.59	4.850	0.26
1198.103	4.690	0.26
1198.652	4.620	0.26
1198.959	4.710	0.26
1199.911	4.820	0.26
1200.495	4.730	0.26
1201.093	4.670	0.26
1201.577	4.890	0.26
1202.291	4.650	0.26
1203.485	4.716	0.26
1203.543	4.480	0.26
1204.083	4.660	0.26
1204.195	4.720	0.26
1204.671	4.620	0.26
1205.174	4.370	0.26
1206.804	4.510	0.26
1206.812	4.580	0.26
1207.05	4.730	0.26
1207.074	4.350	0.26
1208.435	4.420	0.26
1209.43	4.140	0.26
1209.668	4.240	0.26
1210.064	4.500	0.26
1210.065	3.920	0.26
1211.26	4.090	0.26
1211.696	4.310	0.26
1211.81	4.310	0.26
1212.524	4.470	0.26
1213.343	3.470	0.26
1215.291	4.170	0.26
1216.922	4.360	0.26
1217.396	4.490	0.26
1218.642	4.410	0.26
1218.793	3.950	0.26
1219.789	4.040	0.26
1220.722	3.880	0.26
1220.763	4.030	0.26
1222.082	3.850	0.26
1222.65	4.090	0.26
1222.682	4.140	0.26
1224.13	3.860	0.26
1224.578	3.780	0.26
1226.507	3.940	0.26
1226.639	3.920	0.26
1226.639	3.800	0.26
1227.497	3.980	0.26
1230.597	3.500	0.26
1230.863	3.590	0.26
1230.992	4.480	0.26
1232.292	3.570	0.26
1234.554	3.670	0.26
1234.661	3.560	0.26
1235.741	3.610	0.26
1236.149	3.800	0.26
1238.077	3.650	0.26
1238.506	3.250	0.26
1238.512	3.510	0.26
1240.006	3.810	0.26
1240.095	3.780	0.26
1242.351	3.790	0.26
1243.669	3.560	0.26
1243.863	3.940	0.26
1246.196	4.420	0.26
1250.355	4.770	0.26
1253.698	4.720	0.26
1256.785	4.970	0.26
1258.261	4.380	0.26
1259.824	4.160	0.26
1259.846	4.620	0.26
1261.878	4.270	0.26
1262.431	4.010	0.26
1262.908	4.410	0.26
1265.969	4.620	0.26
1265.987	3.710	0.26
1269.03	4.260	0.26
1270.771	4.130	0.26
1272.092	4.060	0.26
1275.153	4.040	0.26
1277.703	3.990	0.26
1278.215	3.880	0.26
1278.65	3.850	0.26
1278.695	3.920	0.26
1279.539	3.740	0.26
1280.454	3.830	0.26
1281.276	3.850	0.26
1281.376	3.700	0.26
1282.258	3.890	0.26
1282.519	3.930	0.26
1283.206	3.770	0.26
1284.033	3.900	0.26
1284.485	4.140	0.26
1284.988	3.820	0.26
1286.242	4.190	0.26
1287.535	4.060	0.26
1287.83	4.230	0.26
1289.284	4.100	0.26
1289.95	4.190	0.26
1291.175	4.390	0.26
1293.659	4.600	0.26
1294.52	4.020	0.26
1297.367	4.400	0.26
1300.112	3.940	0.26
1301.06	4.320	0.26
1301.167	4.340	0.26
1303.827	4.200	0.26
1304.61	4.340	0.26
1306.05	4.450	0.26
1306.932	4.140	0.26
1309.148	3.980	0.26
1309.411	4.000	0.26
1309.749	4.130	0.26
1310.817	3.870	0.26
1311.808	4.010	0.26
1312.223	3.970	0.26
1312.565	3.910	0.26
1313.629	4.030	0.26
1314.469	3.970	0.26
1315.035	4.030	0.26
1315.382	3.730	0.26
1316.484	3.950	0.26
1317.945	4.060	0.26
1317.969	3.620	0.26
1318.827	4.280	0.26
1319.053	4.410	0.26
1319.413	4.270	0.26
1319.686	3.530	0.26
1320.545	4.330	0.26
1320.617	4.350	0.26
1320.844	4.330	0.26
1321.404	4.240	0.26
1322.263	4.300	0.26
1322.275	4.190	0.26
1323.123	4.240	0.26
1323.706	4.290	0.26
1323.982	4.540	0.26
1324.841	4.410	0.26
1325.7	4.170	0.26
1326.559	4.500	0.26
1328.804	4.420	0.26
1329.281	4.770	0.26
1331.293	4.070	0.26
1333.782	4.510	0.26
1333.814	4.280	0.26
1338.347	4.170	0.26
1341.248	3.670	0.26
1342.88	4.450	0.26
1343.246	4.080	0.26
1343.737	3.770	0.26
1346.225	4.040	0.26
1347.413	4.230	0.26
1348.714	4.080	0.26
1350.869	3.600	0.26
1351.203	4.000	0.26
1351.946	4.160	0.26
1353.692	3.730	0.26
1356.181	3.720	0.26
1356.479	3.310	0.26
1358.492	3.230	0.26
1360.225	3.450	0.26
1360.226	3.290	0.26
1362.108	3.670	0.26
1362.966	4.050	0.26
1363.05	3.610	0.26
1365.272	3.840	0.26
1367.492	3.990	0.26
1368.436	4.210	0.26
1368.983	3.940	0.26
1371.188	4.070	0.26
1371.599	4.200	0.26
1371.965	4.080	0.26
1374.763	4.240	0.26
1376.437	4.370	0.26
1376.668	4.070	0.26
1377.927	4.430	0.26
1377.928	4.390	0.26
1379.409	4.610	0.26
1379.419	4.490	0.26
1380.91	4.520	0.26
1382.149	4.490	0.26
1382.401	4.220	0.26
1383.892	4.390	0.26
1384.255	4.620	0.26
1384.889	4.390	0.26
1385.383	4.430	0.26
1386.874	4.190	0.26
1387.418	4.100	0.26
1387.63	4.400	0.26
1388.365	4.070	0.26
1390.335	4.140	0.26
1390.541	3.970	0.26
1391.625	3.500	0.26
1393.275	4.100	0.26
1393.623	3.710	0.26
1394.925	4.070	0.26
1395.675	3.850	0.26
1396.574	3.940	0.26
1396.705	3.700	0.26
1398.224	3.930	0.26
1398.344	3.840	0.26
1399.413	3.800	0.26
1399.787	3.650	0.26
1401.523	3.600	0.26
1402.103	3.690	0.26
1403.503	3.810	0.26
1403.913	3.570	0.26
1404.509	3.150	0.26
1404.815	4.110	0.26
1406.802	4.040	0.26
1407.526	4.350	0.26
1408.155	3.870	0.26
1410.102	4.490	0.26
1410.238	4.430	0.26
1412.397	4.210	0.26
1412.95	4.460	0.26
1413.401	4.710	0.26
1414.212	4.220	0.26
1415.661	4.410	0.26
1415.758	4.490	0.26
1416.701	4.310	0.26
1417.304	4.420	0.26
1418.904	3.990	0.26
1421.207	4.320	0.26
1421.249	4.170	0.26
1423.732	3.940	0.26
1423.985	3.950	0.26
1424.372	3.970	0.26
1426.887	3.720	0.26
1427.495	3.840	0.26
1427.969	4.190	0.26
1430.617	3.660	0.26
1431.508	3.590	0.26
1431.954	3.790	0.26
1434.143	3.600	0.26
1435.939	2.990	0.26
1437.457	2.930	0.26
1438.071	3.470	0.26
1439.923	3.610	0.26
1441.556	3.030	0.26
1442	3.340	0.26
1444.973	3.400	0.26
1445.059	3.450	0.26
1447.809	3.370	0.26
1450.507	3.520	0.26
1452.1	4.140	0.26
1453.206	4.390	0.26
1454.086	4.540	0.26
1457.899	4.600	0.26
1460.135	4.600	0.26
1461.302	4.480	0.26
1464	4.390	0.26
1464.67	4.410	0.26
1465.691	4.040	0.26
1467.308	4.200	0.26
1467.86	4.340	0.26
1469.917	3.390	0.26
1470.617	3.880	0.26
1471.05	4.220	0.26
1473.925	3.970	0.26
1474.144	3.840	0.26
1474.239	3.980	0.26
1477.193	3.860	0.26
1477.429	3.590	0.26
1478.37	3.860	0.26
1481.372	3.540	0.26
1482.597	3.780	0.26
1483.649	3.570	0.26
1486.074	3.220	0.26
1487.644	3.460	0.26
1491.477	3.430	0.26
1491.733	3.110	0.26
1496.88	3.610	0.26
1506.396	3.530	0.26
1514.382	4.130	0.26
1517.044	4.090	0.26
1518.131	3.940	0.26
1518.74	3.780	0.26
1519.706	3.880	0.26
1520.614	3.970	0.26
1520.747	3.610	0.26
1522.368	4.140	0.26
1522.754	3.970	0.26
1523.098	3.660	0.26
1524.761	3.720	0.26
1525.03	4.150	0.26
1525.582	3.690	0.26
1528.065	4.020	0.26
1530.358	4.710	0.26
1530.367	4.140	0.26
1530.782	4.840	0.26
1532.396	4.130	0.26
1533.034	4.150	0.26
1534.425	4.660	0.26
1535.71	3.230	0.26
1536.681	4.790	0.26
1540.638	4.330	0.26
1541.143	4.270	0.26
1543.592	3.590	0.26
1543.681	4.100	0.26
1544.816	3.900	0.26
1547.462	4.120	0.26
1548.375	3.790	0.26
1548.375	4.270	0.26
1550.204	4.120	0.26
1550.923	3.700	0.26
1553.783	4.250	0.26
1556.993	4.140	0.26
1560.204	4.150	0.26
1561.328	3.570	0.26
1563.242	3.930	0.26
1564.799	3.800	0.26
1566.625	3.830	0.26
1567.115	3.700	0.26
1567.949	3.800	0.26
1569.686	3.970	0.26
1569.728	3.790	0.26
1572.257	4.340	0.26
1573.178	4.060	0.26
1574.828	4.680	0.26
1576.975	4.320	0.26
1577.4	4.410	0.26
1583.147	4.250	0.26
1583.682	4.170	0.26
1586.845	4.020	0.26
1586.991	3.970	0.26
1597.12	4.190	0.26
1598.222	3.930	0.26
1599.988	4.250	0.26
1600.762	3.990	0.26
1602.111	3.870	0.26
1602.855	4.010	0.26
1603.879	4.050	0.26
1605.722	3.640	0.26
1606	3.700	0.26
1607.327	3.700	0.26
1609.453	3.850	0.26
1609.523	3.920	0.26
1611.483	3.650	0.26
1613.046	3.800	0.26
1613.276	4.160	0.26
1615.638	3.920	0.26
1616.542	3.680	0.26
1617.048	4.120	0.26
1619.9	4.080	0.26
1620.588	3.870	0.26
1622.037	4.060	0.26
1623.257	3.780	0.26
1624.118	3.880	0.26
1624.281	3.960	0.26
1624.973	3.780	0.26
1625.946	3.840	0.26
1626.728	3.920	0.26
1627.621	3.730	0.26
1627.647	4.120	0.26
1628.251	4.040	0.26
1629.3	3.900	0.26
1630.975	4.350	0.26
1630.979	4.300	0.26
1631.176	4.070	0.26
1632.657	4.090	0.26
1634.348	4.060	0.26
1634.592	4.330	0.26
1635.27	3.410	0.26
1636.087	3.710	0.26
1637.42	3.900	0.26
1637.471	3.830	0.26
1637.827	3.710	0.26
1639.566	3.670	0.26
1639.671	3.710	0.26
1640.247	3.630	0.26
1641.168	3.510	0.26
1641.306	3.710	0.26
1641.907	3.660	0.26
1642.908	3.700	0.26
1643.075	3.770	0.26
1643.962	3.680	0.26
1644.759	3.500	0.26
1645.026	3.900	0.26
1645.254	3.600	0.26
1645.676	4.520	0.26
1646.835	4.260	0.26
1647.93	3.620	0.26
1648.644	3.590	0.26
1648.787	4.220	0.26
1650.454	4.400	0.26
1651.897	4.630	0.26
1654.072	4.430	0.26
1654.62	4.310	0.26
1655.007	4.580	0.26
1657.691	4.260	0.26
1657.965	3.460	0.26
1658.118	4.450	0.26
1659.5	4.200	0.26
1661.228	4.520	0.26
1663.118	4.330	0.26
1664.338	4.360	0.26
1664.928	4.450	0.26
1667.449	3.800	0.26
1668	4.250	0.26
1668.546	4.530	0.26
1670.356	4.460	0.26
1672.286	4.590	0.26
1674.268	4.040	0.26
1674.445	4.230	0.26
1674.452	4.070	0.26
1676.01	4.340	0.26
1677.077	3.950	0.26
1677.567	4.120	0.26
1678.759	4.040	0.26
1679.124	4.060	0.26
1680.916	3.920	0.26
1685.502	3.690	0.26
1686.911	3.820	0.26
1688.311	3.910	0.26
1691.119	3.850	0.26
1691.584	3.750	0.26
1693.857	3.760	0.26
1693.928	3.890	0.26
1694.698	3.770	0.26
1696.014	4.290	0.26
1696.736	3.830	0.26
1697.813	3.490	0.26
1699.545	4.110	0.26
1700.328	4.190	0.26
1700.928	3.820	0.26
1702.353	4.110	0.26
1702.485	3.930	0.26
1704.642	4.400	0.26
1705.213	4.630	0.26
1709.433	3.960	0.26
1710.949	4.360	0.26
1711.872	4.060	0.26
1713.653	3.660	0.26
1714.128	4.120	0.26
1714.311	3.760	0.26
1716.357	4.190	0.26
1716.357	3.880	0.26
1716.876	3.500	0.26
1719.476	3.600	0.26
1720.094	3.230	0.26
1722.827	3.820	0.26
1723.482	4.030	0.26
1725.177	4.130	0.26
1729.802	3.870	0.26
1732.086	3.920	0.26
1732.554	3.940	0.26
1733.92	3.970	0.26
1734.839	3.840	0.26
1735.586	3.890	0.26
1736.653	3.400	0.26
1739.476	4.620	0.26
1741.609	4.350	0.26
1742.388	4.630	0.26
1744.703	4.250	0.26
1745.952	4.050	0.26
1747.797	4.290	0.26
1748.656	4.850	0.26
1751.113	3.680	0.26
1753.517	4.480	0.26
1753.535	4.070	0.26
1755.658	4.060	0.26
1756.761	3.480	0.26
1760.005	3.230	0.26
1760.637	3.140	0.26
1763.249	3.370	0.26
1766.493	3.620	0.26
1767.739	3.430	0.26
1769.737	3.660	0.26
1773.143	3.610	0.26
1776.813	3.650	0.26
1780.484	3.480	0.26
1784.154	4.080	0.26
1787.824	4.110	0.26
1791.495	4.630	0.26
1793.525	4.660	0.26
1795.165	4.450	0.26
1796.376	3.580	0.26
1797	4.580	0.26
1798.926	4.040	0.26
1799.334	4.160	0.26
1799.979	3.950	0.26
1801.667	3.840	0.26
1806.333	4.050	0.26
1806.629	4.200	0.26
1807.426	3.940	0.26
1810.481	3.970	0.26
1811	4.070	0.26
1811.172	3.750	0.26
1814.11	3.740	0.26
1815.434	3.750	0.26
1815.5	3.750	0.26
1817.505	3.880	0.26
1819.442	3.850	0.26
1820	4.060	0.26
1820	4.090	0.26
1820.9	3.960	0.26
1823.351	4.020	0.26
1823.464	3.760	0.26
1824.725	3.680	0.26
1826.429	3.940	0.26
1827.513	3.660	0.26
1828.561	3.840	0.26
1829.507	4.970	0.26
1831.561	3.640	0.26
1832.014	3.980	0.26
1832.598	3.980	0.26
1835.51	4.310	0.26
1835.751	3.780	0.26
1836.335	3.750	0.26
1838.903	4.570	0.26
1839.424	4.350	0.26
1842.055	4.720	0.26
1843.264	4.350	0.26
1843.698	4.450	0.26
1844.727	4.320	0.26
1846.187	4.160	0.26
1846.332	4.330	0.26
1847.194	4.350	0.26
1848.676	3.930	0.26
1849.399	3.910	0.26
1849.661	4.240	0.26
1851.165	3.740	0.26
1852.128	4.230	0.26
1852.466	3.850	0.26
1854.741	4.160	0.26
1855.72	3.630	0.26
1855.888	3.940	0.26
1857.803	4.000	0.26
1858.277	3.910	0.26
1859.159	4.170	0.26
1860.667	3.890	0.26
1860.865	4.140	0.26
1862.598	4.240	0.26
1863.927	4.390	0.26
1866.391	4.000	0.26
1866.952	3.840	0.26
1867.51	4.010	0.26
1870.429	3.870	0.26
1871.104	4.090	0.26
1873.565	3.940	0.26
1874.357	3.930	0.26
1874.448	3.990	0.26
1877.071	3.870	0.26
1877.906	4.010	0.26
1879.693	3.870	0.26
1880.333	3.600	0.26
1881.144	3.920	0.26
1882.316	3.930	0.26
1883.659	3.740	0.26
1884.383	3.800	0.26
1886.592	3.720	0.26
1887.185	3.850	0.26
1889.302	3.480	0.26
1889.884	3.800	0.26
1892.012	3.660	0.26
1892.583	3.850	0.26
1893.79	3.680	0.26
1894.722	3.550	0.26
1895.282	3.890	0.26
1896.232	3.840	0.26
1897.432	3.710	0.26
1897.981	3.820	0.26
1898.673	4.180	0.26
1900.142	3.930	0.26
1900.68	4.270	0.26
1903.379	4.590	0.26
1903.394	3.810	0.26
1905.562	4.520	0.26
1906.078	4.400	0.26
1907.708	4.550	0.26
1908.438	4.870	0.26
1908.777	4.290	0.26
1909.792	4.350	0.26
1910.88	4.290	0.26
1911.476	4.200	0.26
1911.875	4.240	0.26
1913.905	4.290	0.26
1913.958	4.030	0.26
1917.136	4.010	0.26
1917.824	4.360	0.26
1919.093	4.410	0.26
1922.212	3.700	0.26
1922.683	4.060	0.26
1925.33	4.210	0.26
1926.504	4.060	0.26
1927.034	3.960	0.26
1928.456	4.160	0.26
1929.714	3.820	0.26
1931.184	3.800	0.26
1933.728	3.760	0.26
1935.333	3.700	0.26
1937.11	3.780	0.26
1938.231	3.710	0.26
1939.994	3.920	0.26
1940.55	4.160	0.26
1941.082	3.710	0.26
1942.877	3.730	0.26
1945.761	3.600	0.26
1946.108	4.370	0.26
1948.888	4.160	0.26
1949.221	4.480	0.26
1949.634	4.420	0.26
1951.527	4.230	0.26
1951.667	4.920	0.26
1952.485	4.370	0.26
1954.195	3.960	0.26
1954.411	4.060	0.26
1955.564	3.850	0.26
1955.62	4.250	0.26
1957.051	3.780	0.26
1957.557	3.980	0.26
1958.526	4.040	0.26
1959.014	3.920	0.26
1959.796	4.140	0.26
1960.04	3.870	0.26
1961.554	4.250	0.26
1962.7	3.940	0.26
1963.068	4.020	0.26
1964.582	3.860	0.26
1966.096	3.930	0.26
1967.566	4.030	0.26
1967.61	3.760	0.26
1969.306	3.740	0.26
1971.066	3.600	0.26
1972.826	3.500	0.26
1973.341	3.680	0.26
1974.488	3.720	0.26
1974.586	3.310	0.26
1976.264	3.420	0.26
1976.346	3.720	0.26
1978.613	3.690	0.26
1986.905	4.000	0.26
1986.937	4.270	0.26
1987.957	4.910	0.26
1990.424	4.200	0.26
1991.313	4.100	0.26
